image_id,healthy,multiple_diseases,rust,scab
Train_1532_contour,0,0,0,1
Train_1532_cut,0,0,0,1
Train_1532_gaus,0,0,0,1
Train_1532_seg,0,0,0,1
Train_1533_contour,1,0,0,0
Train_1533_cut,1,0,0,0
Train_1533_gaus,1,0,0,0
Train_1533_seg,1,0,0,0
Train_1534_contour,0,0,0,1
Train_1534_cut,0,0,0,1
Train_1534_gaus,0,0,0,1
Train_1534_seg,0,0,0,1
Train_1535_contour,0,0,1,0
Train_1535_cut,0,0,1,0
Train_1535_gaus,0,0,1,0
Train_1535_seg,0,0,1,0
Train_1536_contour,0,1,0,0
Train_1536_cut,0,1,0,0
Train_1536_gaus,0,1,0,0
Train_1536_seg,0,1,0,0
Train_1537_contour,0,0,0,1
Train_1537_cut,0,0,0,1
Train_1537_gaus,0,0,0,1
Train_1537_seg,0,0,0,1
Train_1538_contour,1,0,0,0
Train_1538_cut,1,0,0,0
Train_1538_gaus,1,0,0,0
Train_1538_seg,1,0,0,0
Train_1539_contour,1,0,0,0
Train_1539_cut,1,0,0,0
Train_1539_gaus,1,0,0,0
Train_1539_seg,1,0,0,0
Train_1540_contour,0,0,1,0
Train_1540_cut,0,0,1,0
Train_1540_gaus,0,0,1,0
Train_1540_seg,0,0,1,0
Train_1541_contour,1,0,0,0
Train_1541_cut,1,0,0,0
Train_1541_gaus,1,0,0,0
Train_1541_seg,1,0,0,0
Train_1542_contour,0,0,0,1
Train_1542_cut,0,0,0,1
Train_1542_gaus,0,0,0,1
Train_1542_seg,0,0,0,1
Train_1543_contour,0,0,0,1
Train_1543_cut,0,0,0,1
Train_1543_gaus,0,0,0,1
Train_1543_seg,0,0,0,1
Train_1544_contour,0,0,0,1
Train_1544_cut,0,0,0,1
Train_1544_gaus,0,0,0,1
Train_1544_seg,0,0,0,1
Train_1545_contour,0,0,1,0
Train_1545_cut,0,0,1,0
Train_1545_gaus,0,0,1,0
Train_1545_seg,0,0,1,0
Train_1546_contour,1,0,0,0
Train_1546_cut,1,0,0,0
Train_1546_gaus,1,0,0,0
Train_1546_seg,1,0,0,0
Train_1547_contour,0,0,1,0
Train_1547_cut,0,0,1,0
Train_1547_gaus,0,0,1,0
Train_1547_seg,0,0,1,0
Train_1548_contour,1,0,0,0
Train_1548_cut,1,0,0,0
Train_1548_gaus,1,0,0,0
Train_1548_seg,1,0,0,0
Train_1549_contour,1,0,0,0
Train_1549_cut,1,0,0,0
Train_1549_gaus,1,0,0,0
Train_1549_seg,1,0,0,0
Train_1550_contour,0,0,0,1
Train_1550_cut,0,0,0,1
Train_1550_gaus,0,0,0,1
Train_1550_seg,0,0,0,1
Train_1551_contour,0,0,1,0
Train_1551_cut,0,0,1,0
Train_1551_gaus,0,0,1,0
Train_1551_seg,0,0,1,0
Train_1552_contour,1,0,0,0
Train_1552_cut,1,0,0,0
Train_1552_gaus,1,0,0,0
Train_1552_seg,1,0,0,0
Train_1553_contour,0,0,0,1
Train_1553_cut,0,0,0,1
Train_1553_gaus,0,0,0,1
Train_1553_seg,0,0,0,1
Train_1554_contour,0,1,0,0
Train_1554_cut,0,1,0,0
Train_1554_gaus,0,1,0,0
Train_1554_seg,0,1,0,0
Train_1555_contour,1,0,0,0
Train_1555_cut,1,0,0,0
Train_1555_gaus,1,0,0,0
Train_1555_seg,1,0,0,0
Train_1556_contour,1,0,0,0
Train_1556_cut,1,0,0,0
Train_1556_gaus,1,0,0,0
Train_1556_seg,1,0,0,0
Train_1557_contour,1,0,0,0
Train_1557_cut,1,0,0,0
Train_1557_gaus,1,0,0,0
Train_1557_seg,1,0,0,0
Train_1558_contour,0,1,0,0
Train_1558_cut,0,1,0,0
Train_1558_gaus,0,1,0,0
Train_1558_seg,0,1,0,0
Train_1559_contour,1,0,0,0
Train_1559_cut,1,0,0,0
Train_1559_gaus,1,0,0,0
Train_1559_seg,1,0,0,0
Train_1560_contour,0,0,1,0
Train_1560_cut,0,0,1,0
Train_1560_gaus,0,0,1,0
Train_1560_seg,0,0,1,0
Train_1561_contour,0,0,1,0
Train_1561_cut,0,0,1,0
Train_1561_gaus,0,0,1,0
Train_1561_seg,0,0,1,0
Train_1562_contour,1,0,0,0
Train_1562_cut,1,0,0,0
Train_1562_gaus,1,0,0,0
Train_1562_seg,1,0,0,0
Train_1563_contour,1,0,0,0
Train_1563_cut,1,0,0,0
Train_1563_gaus,1,0,0,0
Train_1563_seg,1,0,0,0
Train_1564_contour,1,0,0,0
Train_1564_cut,1,0,0,0
Train_1564_gaus,1,0,0,0
Train_1564_seg,1,0,0,0
Train_1565_contour,0,0,1,0
Train_1565_cut,0,0,1,0
Train_1565_gaus,0,0,1,0
Train_1565_seg,0,0,1,0
Train_1566_contour,0,0,1,0
Train_1566_cut,0,0,1,0
Train_1566_gaus,0,0,1,0
Train_1566_seg,0,0,1,0
Train_1567_contour,0,0,1,0
Train_1567_cut,0,0,1,0
Train_1567_gaus,0,0,1,0
Train_1567_seg,0,0,1,0
Train_1568_contour,0,0,0,1
Train_1568_cut,0,0,0,1
Train_1568_gaus,0,0,0,1
Train_1568_seg,0,0,0,1
Train_1569_contour,0,0,1,0
Train_1569_cut,0,0,1,0
Train_1569_gaus,0,0,1,0
Train_1569_seg,0,0,1,0
Train_1570_contour,0,0,0,1
Train_1570_cut,0,0,0,1
Train_1570_gaus,0,0,0,1
Train_1570_seg,0,0,0,1
Train_1571_contour,0,0,1,0
Train_1571_cut,0,0,1,0
Train_1571_gaus,0,0,1,0
Train_1571_seg,0,0,1,0
Train_1572_contour,0,0,0,1
Train_1572_cut,0,0,0,1
Train_1572_gaus,0,0,0,1
Train_1572_seg,0,0,0,1
Train_1573_contour,0,1,0,0
Train_1573_cut,0,1,0,0
Train_1573_gaus,0,1,0,0
Train_1573_seg,0,1,0,0
Train_1574_contour,0,0,1,0
Train_1574_cut,0,0,1,0
Train_1574_gaus,0,0,1,0
Train_1574_seg,0,0,1,0
Train_1575_contour,1,0,0,0
Train_1575_cut,1,0,0,0
Train_1575_gaus,1,0,0,0
Train_1575_seg,1,0,0,0
Train_1576_contour,0,0,1,0
Train_1576_cut,0,0,1,0
Train_1576_gaus,0,0,1,0
Train_1576_seg,0,0,1,0
Train_1577_contour,0,1,0,0
Train_1577_cut,0,1,0,0
Train_1577_gaus,0,1,0,0
Train_1577_seg,0,1,0,0
Train_1578_contour,0,0,1,0
Train_1578_cut,0,0,1,0
Train_1578_gaus,0,0,1,0
Train_1578_seg,0,0,1,0
Train_1579_contour,0,0,1,0
Train_1579_cut,0,0,1,0
Train_1579_gaus,0,0,1,0
Train_1579_seg,0,0,1,0
Train_1580_contour,0,0,0,1
Train_1580_cut,0,0,0,1
Train_1580_gaus,0,0,0,1
Train_1580_seg,0,0,0,1
Train_1581_contour,0,0,1,0
Train_1581_cut,0,0,1,0
Train_1581_gaus,0,0,1,0
Train_1581_seg,0,0,1,0
Train_1582_contour,0,0,0,1
Train_1582_cut,0,0,0,1
Train_1582_gaus,0,0,0,1
Train_1582_seg,0,0,0,1
Train_1583_contour,1,0,0,0
Train_1583_cut,1,0,0,0
Train_1583_gaus,1,0,0,0
Train_1583_seg,1,0,0,0
Train_1584_contour,0,0,1,0
Train_1584_cut,0,0,1,0
Train_1584_gaus,0,0,1,0
Train_1584_seg,0,0,1,0
Train_1585_contour,1,0,0,0
Train_1585_cut,1,0,0,0
Train_1585_gaus,1,0,0,0
Train_1585_seg,1,0,0,0
Train_1586_contour,0,0,0,1
Train_1586_cut,0,0,0,1
Train_1586_gaus,0,0,0,1
Train_1586_seg,0,0,0,1
Train_1587_contour,1,0,0,0
Train_1587_cut,1,0,0,0
Train_1587_gaus,1,0,0,0
Train_1587_seg,1,0,0,0
Train_1588_contour,0,0,0,1
Train_1588_cut,0,0,0,1
Train_1588_gaus,0,0,0,1
Train_1588_seg,0,0,0,1
Train_1589_contour,0,0,0,1
Train_1589_cut,0,0,0,1
Train_1589_gaus,0,0,0,1
Train_1589_seg,0,0,0,1
Train_1590_contour,1,0,0,0
Train_1590_cut,1,0,0,0
Train_1590_gaus,1,0,0,0
Train_1590_seg,1,0,0,0
Train_1591_contour,0,0,1,0
Train_1591_cut,0,0,1,0
Train_1591_gaus,0,0,1,0
Train_1591_seg,0,0,1,0
Train_1592_contour,0,0,1,0
Train_1592_cut,0,0,1,0
Train_1592_gaus,0,0,1,0
Train_1592_seg,0,0,1,0
Train_1593_contour,1,0,0,0
Train_1593_cut,1,0,0,0
Train_1593_gaus,1,0,0,0
Train_1593_seg,1,0,0,0
Train_1594_contour,0,0,1,0
Train_1594_cut,0,0,1,0
Train_1594_gaus,0,0,1,0
Train_1594_seg,0,0,1,0
Train_1595_contour,0,0,1,0
Train_1595_cut,0,0,1,0
Train_1595_gaus,0,0,1,0
Train_1595_seg,0,0,1,0
Train_1596_contour,0,0,1,0
Train_1596_cut,0,0,1,0
Train_1596_gaus,0,0,1,0
Train_1596_seg,0,0,1,0
Train_1597_contour,1,0,0,0
Train_1597_cut,1,0,0,0
Train_1597_gaus,1,0,0,0
Train_1597_seg,1,0,0,0
Train_1598_contour,1,0,0,0
Train_1598_cut,1,0,0,0
Train_1598_gaus,1,0,0,0
Train_1598_seg,1,0,0,0
Train_1599_contour,0,0,1,0
Train_1599_cut,0,0,1,0
Train_1599_gaus,0,0,1,0
Train_1599_seg,0,0,1,0
Train_1600_contour,1,0,0,0
Train_1600_cut,1,0,0,0
Train_1600_gaus,1,0,0,0
Train_1600_seg,1,0,0,0
Train_1601_contour,1,0,0,0
Train_1601_cut,1,0,0,0
Train_1601_gaus,1,0,0,0
Train_1601_seg,1,0,0,0
Train_1602_contour,0,0,1,0
Train_1602_cut,0,0,1,0
Train_1602_gaus,0,0,1,0
Train_1602_seg,0,0,1,0
Train_1603_contour,0,0,1,0
Train_1603_cut,0,0,1,0
Train_1603_gaus,0,0,1,0
Train_1603_seg,0,0,1,0
Train_1604_contour,1,0,0,0
Train_1604_cut,1,0,0,0
Train_1604_gaus,1,0,0,0
Train_1604_seg,1,0,0,0
Train_1605_contour,1,0,0,0
Train_1605_cut,1,0,0,0
Train_1605_gaus,1,0,0,0
Train_1605_seg,1,0,0,0
Train_1606_contour,0,0,1,0
Train_1606_cut,0,0,1,0
Train_1606_gaus,0,0,1,0
Train_1606_seg,0,0,1,0
Train_1607_contour,0,0,1,0
Train_1607_cut,0,0,1,0
Train_1607_gaus,0,0,1,0
Train_1607_seg,0,0,1,0
Train_1608_contour,1,0,0,0
Train_1608_cut,1,0,0,0
Train_1608_gaus,1,0,0,0
Train_1608_seg,1,0,0,0
Train_1609_contour,0,1,0,0
Train_1609_cut,0,1,0,0
Train_1609_gaus,0,1,0,0
Train_1609_seg,0,1,0,0
Train_1610_contour,1,0,0,0
Train_1610_cut,1,0,0,0
Train_1610_gaus,1,0,0,0
Train_1610_seg,1,0,0,0
Train_1611_contour,1,0,0,0
Train_1611_cut,1,0,0,0
Train_1611_gaus,1,0,0,0
Train_1611_seg,1,0,0,0
Train_1612_contour,1,0,0,0
Train_1612_cut,1,0,0,0
Train_1612_gaus,1,0,0,0
Train_1612_seg,1,0,0,0
Train_1613_contour,0,0,1,0
Train_1613_cut,0,0,1,0
Train_1613_gaus,0,0,1,0
Train_1613_seg,0,0,1,0
Train_1614_contour,1,0,0,0
Train_1614_cut,1,0,0,0
Train_1614_gaus,1,0,0,0
Train_1614_seg,1,0,0,0
Train_1615_contour,1,0,0,0
Train_1615_cut,1,0,0,0
Train_1615_gaus,1,0,0,0
Train_1615_seg,1,0,0,0
Train_1616_contour,1,0,0,0
Train_1616_cut,1,0,0,0
Train_1616_gaus,1,0,0,0
Train_1616_seg,1,0,0,0
Train_1617_contour,1,0,0,0
Train_1617_cut,1,0,0,0
Train_1617_gaus,1,0,0,0
Train_1617_seg,1,0,0,0
Train_1618_contour,0,1,0,0
Train_1618_cut,0,1,0,0
Train_1618_gaus,0,1,0,0
Train_1618_seg,0,1,0,0
Train_1619_contour,0,0,0,1
Train_1619_cut,0,0,0,1
Train_1619_gaus,0,0,0,1
Train_1619_seg,0,0,0,1
Train_1620_contour,0,0,0,1
Train_1620_cut,0,0,0,1
Train_1620_gaus,0,0,0,1
Train_1620_seg,0,0,0,1
Train_1621_contour,1,0,0,0
Train_1621_cut,1,0,0,0
Train_1621_gaus,1,0,0,0
Train_1621_seg,1,0,0,0
Train_1622_contour,0,0,0,1
Train_1622_cut,0,0,0,1
Train_1622_gaus,0,0,0,1
Train_1622_seg,0,0,0,1
Train_1623_contour,0,0,0,1
Train_1623_cut,0,0,0,1
Train_1623_gaus,0,0,0,1
Train_1623_seg,0,0,0,1
Train_1624_contour,0,0,1,0
Train_1624_cut,0,0,1,0
Train_1624_gaus,0,0,1,0
Train_1624_seg,0,0,1,0
Train_1625_contour,0,0,1,0
Train_1625_cut,0,0,1,0
Train_1625_gaus,0,0,1,0
Train_1625_seg,0,0,1,0
Train_1626_contour,0,0,1,0
Train_1626_cut,0,0,1,0
Train_1626_gaus,0,0,1,0
Train_1626_seg,0,0,1,0
Train_1627_contour,0,0,0,1
Train_1627_cut,0,0,0,1
Train_1627_gaus,0,0,0,1
Train_1627_seg,0,0,0,1
Train_1628_contour,0,0,0,1
Train_1628_cut,0,0,0,1
Train_1628_gaus,0,0,0,1
Train_1628_seg,0,0,0,1
Train_1629_contour,0,0,1,0
Train_1629_cut,0,0,1,0
Train_1629_gaus,0,0,1,0
Train_1629_seg,0,0,1,0
Train_1630_contour,0,0,1,0
Train_1630_cut,0,0,1,0
Train_1630_gaus,0,0,1,0
Train_1630_seg,0,0,1,0
Train_1631_contour,1,0,0,0
Train_1631_cut,1,0,0,0
Train_1631_gaus,1,0,0,0
Train_1631_seg,1,0,0,0
Train_1632_contour,0,0,0,1
Train_1632_cut,0,0,0,1
Train_1632_gaus,0,0,0,1
Train_1632_seg,0,0,0,1
Train_1633_contour,1,0,0,0
Train_1633_cut,1,0,0,0
Train_1633_gaus,1,0,0,0
Train_1633_seg,1,0,0,0
Train_1634_contour,1,0,0,0
Train_1634_cut,1,0,0,0
Train_1634_gaus,1,0,0,0
Train_1634_seg,1,0,0,0
Train_1635_contour,1,0,0,0
Train_1635_cut,1,0,0,0
Train_1635_gaus,1,0,0,0
Train_1635_seg,1,0,0,0
Train_1636_contour,0,0,0,1
Train_1636_cut,0,0,0,1
Train_1636_gaus,0,0,0,1
Train_1636_seg,0,0,0,1
Train_1637_contour,0,0,0,1
Train_1637_cut,0,0,0,1
Train_1637_gaus,0,0,0,1
Train_1637_seg,0,0,0,1
Train_1638_contour,0,0,0,1
Train_1638_cut,0,0,0,1
Train_1638_gaus,0,0,0,1
Train_1638_seg,0,0,0,1
Train_1639_contour,0,0,0,1
Train_1639_cut,0,0,0,1
Train_1639_gaus,0,0,0,1
Train_1639_seg,0,0,0,1
Train_1640_contour,0,0,1,0
Train_1640_cut,0,0,1,0
Train_1640_gaus,0,0,1,0
Train_1640_seg,0,0,1,0
Train_1641_contour,0,1,0,0
Train_1641_cut,0,1,0,0
Train_1641_gaus,0,1,0,0
Train_1641_seg,0,1,0,0
Train_1642_contour,0,0,1,0
Train_1642_cut,0,0,1,0
Train_1642_gaus,0,0,1,0
Train_1642_seg,0,0,1,0
Train_1643_contour,0,0,0,1
Train_1643_cut,0,0,0,1
Train_1643_gaus,0,0,0,1
Train_1643_seg,0,0,0,1
Train_1644_contour,0,0,1,0
Train_1644_cut,0,0,1,0
Train_1644_gaus,0,0,1,0
Train_1644_seg,0,0,1,0
Train_1645_contour,0,0,0,1
Train_1645_cut,0,0,0,1
Train_1645_gaus,0,0,0,1
Train_1645_seg,0,0,0,1
Train_1646_contour,1,0,0,0
Train_1646_cut,1,0,0,0
Train_1646_gaus,1,0,0,0
Train_1646_seg,1,0,0,0
Train_1647_contour,0,0,0,1
Train_1647_cut,0,0,0,1
Train_1647_gaus,0,0,0,1
Train_1647_seg,0,0,0,1
Train_1648_contour,0,1,0,0
Train_1648_cut,0,1,0,0
Train_1648_gaus,0,1,0,0
Train_1648_seg,0,1,0,0
Train_1649_contour,0,0,1,0
Train_1649_cut,0,0,1,0
Train_1649_gaus,0,0,1,0
Train_1649_seg,0,0,1,0
Train_1650_contour,0,0,0,1
Train_1650_cut,0,0,0,1
Train_1650_gaus,0,0,0,1
Train_1650_seg,0,0,0,1
Train_1651_contour,0,0,1,0
Train_1651_cut,0,0,1,0
Train_1651_gaus,0,0,1,0
Train_1651_seg,0,0,1,0
Train_1652_contour,0,0,0,1
Train_1652_cut,0,0,0,1
Train_1652_gaus,0,0,0,1
Train_1652_seg,0,0,0,1
Train_1653_contour,1,0,0,0
Train_1653_cut,1,0,0,0
Train_1653_gaus,1,0,0,0
Train_1653_seg,1,0,0,0
Train_1654_contour,1,0,0,0
Train_1654_cut,1,0,0,0
Train_1654_gaus,1,0,0,0
Train_1654_seg,1,0,0,0
Train_1655_contour,0,0,1,0
Train_1655_cut,0,0,1,0
Train_1655_gaus,0,0,1,0
Train_1655_seg,0,0,1,0
Train_1656_contour,1,0,0,0
Train_1656_cut,1,0,0,0
Train_1656_gaus,1,0,0,0
Train_1656_seg,1,0,0,0
Train_1657_contour,0,0,1,0
Train_1657_cut,0,0,1,0
Train_1657_gaus,0,0,1,0
Train_1657_seg,0,0,1,0
Train_1658_contour,0,0,0,1
Train_1658_cut,0,0,0,1
Train_1658_gaus,0,0,0,1
Train_1658_seg,0,0,0,1
Train_1659_contour,0,0,0,1
Train_1659_cut,0,0,0,1
Train_1659_gaus,0,0,0,1
Train_1659_seg,0,0,0,1
Train_1660_contour,0,0,0,1
Train_1660_cut,0,0,0,1
Train_1660_gaus,0,0,0,1
Train_1660_seg,0,0,0,1
Train_1661_contour,1,0,0,0
Train_1661_cut,1,0,0,0
Train_1661_gaus,1,0,0,0
Train_1661_seg,1,0,0,0
Train_1662_contour,0,1,0,0
Train_1662_cut,0,1,0,0
Train_1662_gaus,0,1,0,0
Train_1662_seg,0,1,0,0
Train_1663_contour,1,0,0,0
Train_1663_cut,1,0,0,0
Train_1663_gaus,1,0,0,0
Train_1663_seg,1,0,0,0
Train_1664_contour,0,1,0,0
Train_1664_cut,0,1,0,0
Train_1664_gaus,0,1,0,0
Train_1664_seg,0,1,0,0
Train_1665_contour,0,0,1,0
Train_1665_cut,0,0,1,0
Train_1665_gaus,0,0,1,0
Train_1665_seg,0,0,1,0
Train_1666_contour,1,0,0,0
Train_1666_cut,1,0,0,0
Train_1666_gaus,1,0,0,0
Train_1666_seg,1,0,0,0
Train_1667_contour,1,0,0,0
Train_1667_cut,1,0,0,0
Train_1667_gaus,1,0,0,0
Train_1667_seg,1,0,0,0
Train_1668_contour,0,0,1,0
Train_1668_cut,0,0,1,0
Train_1668_gaus,0,0,1,0
Train_1668_seg,0,0,1,0
Train_1669_contour,1,0,0,0
Train_1669_cut,1,0,0,0
Train_1669_gaus,1,0,0,0
Train_1669_seg,1,0,0,0
Train_1670_contour,1,0,0,0
Train_1670_cut,1,0,0,0
Train_1670_gaus,1,0,0,0
Train_1670_seg,1,0,0,0
Train_1671_contour,0,0,1,0
Train_1671_cut,0,0,1,0
Train_1671_gaus,0,0,1,0
Train_1671_seg,0,0,1,0
Train_1672_contour,1,0,0,0
Train_1672_cut,1,0,0,0
Train_1672_gaus,1,0,0,0
Train_1672_seg,1,0,0,0
Train_1673_contour,0,0,0,1
Train_1673_cut,0,0,0,1
Train_1673_gaus,0,0,0,1
Train_1673_seg,0,0,0,1
Train_1674_contour,0,0,1,0
Train_1674_cut,0,0,1,0
Train_1674_gaus,0,0,1,0
Train_1674_seg,0,0,1,0
Train_1675_contour,1,0,0,0
Train_1675_cut,1,0,0,0
Train_1675_gaus,1,0,0,0
Train_1675_seg,1,0,0,0
Train_1676_contour,1,0,0,0
Train_1676_cut,1,0,0,0
Train_1676_gaus,1,0,0,0
Train_1676_seg,1,0,0,0
Train_1677_contour,0,0,1,0
Train_1677_cut,0,0,1,0
Train_1677_gaus,0,0,1,0
Train_1677_seg,0,0,1,0
Train_1678_contour,0,0,1,0
Train_1678_cut,0,0,1,0
Train_1678_gaus,0,0,1,0
Train_1678_seg,0,0,1,0
Train_1679_contour,0,0,1,0
Train_1679_cut,0,0,1,0
Train_1679_gaus,0,0,1,0
Train_1679_seg,0,0,1,0
Train_1680_contour,0,0,0,1
Train_1680_cut,0,0,0,1
Train_1680_gaus,0,0,0,1
Train_1680_seg,0,0,0,1
Train_1681_contour,1,0,0,0
Train_1681_cut,1,0,0,0
Train_1681_gaus,1,0,0,0
Train_1681_seg,1,0,0,0
Train_1682_contour,1,0,0,0
Train_1682_cut,1,0,0,0
Train_1682_gaus,1,0,0,0
Train_1682_seg,1,0,0,0
Train_1683_contour,1,0,0,0
Train_1683_cut,1,0,0,0
Train_1683_gaus,1,0,0,0
Train_1683_seg,1,0,0,0
Train_1684_contour,0,0,1,0
Train_1684_cut,0,0,1,0
Train_1684_gaus,0,0,1,0
Train_1684_seg,0,0,1,0
Train_1685_contour,0,0,0,1
Train_1685_cut,0,0,0,1
Train_1685_gaus,0,0,0,1
Train_1685_seg,0,0,0,1
Train_1686_contour,0,0,1,0
Train_1686_cut,0,0,1,0
Train_1686_gaus,0,0,1,0
Train_1686_seg,0,0,1,0
Train_1687_contour,1,0,0,0
Train_1687_cut,1,0,0,0
Train_1687_gaus,1,0,0,0
Train_1687_seg,1,0,0,0
Train_1688_contour,0,0,0,1
Train_1688_cut,0,0,0,1
Train_1688_gaus,0,0,0,1
Train_1688_seg,0,0,0,1
Train_1689_contour,0,0,1,0
Train_1689_cut,0,0,1,0
Train_1689_gaus,0,0,1,0
Train_1689_seg,0,0,1,0
Train_1690_contour,0,0,0,1
Train_1690_cut,0,0,0,1
Train_1690_gaus,0,0,0,1
Train_1690_seg,0,0,0,1
Train_1691_contour,1,0,0,0
Train_1691_cut,1,0,0,0
Train_1691_gaus,1,0,0,0
Train_1691_seg,1,0,0,0
Train_1692_contour,0,0,0,1
Train_1692_cut,0,0,0,1
Train_1692_gaus,0,0,0,1
Train_1692_seg,0,0,0,1
Train_1693_contour,1,0,0,0
Train_1693_cut,1,0,0,0
Train_1693_gaus,1,0,0,0
Train_1693_seg,1,0,0,0
Train_1694_contour,1,0,0,0
Train_1694_cut,1,0,0,0
Train_1694_gaus,1,0,0,0
Train_1694_seg,1,0,0,0
Train_1695_contour,0,0,1,0
Train_1695_cut,0,0,1,0
Train_1695_gaus,0,0,1,0
Train_1695_seg,0,0,1,0
Train_1696_contour,0,0,0,1
Train_1696_cut,0,0,0,1
Train_1696_gaus,0,0,0,1
Train_1696_seg,0,0,0,1
Train_1697_contour,1,0,0,0
Train_1697_cut,1,0,0,0
Train_1697_gaus,1,0,0,0
Train_1697_seg,1,0,0,0
Train_1698_contour,1,0,0,0
Train_1698_cut,1,0,0,0
Train_1698_gaus,1,0,0,0
Train_1698_seg,1,0,0,0
Train_1699_contour,0,0,1,0
Train_1699_cut,0,0,1,0
Train_1699_gaus,0,0,1,0
Train_1699_seg,0,0,1,0
Train_1700_contour,0,0,0,1
Train_1700_cut,0,0,0,1
Train_1700_gaus,0,0,0,1
Train_1700_seg,0,0,0,1
Train_1701_contour,0,0,0,1
Train_1701_cut,0,0,0,1
Train_1701_gaus,0,0,0,1
Train_1701_seg,0,0,0,1
Train_1702_contour,0,0,0,1
Train_1702_cut,0,0,0,1
Train_1702_gaus,0,0,0,1
Train_1702_seg,0,0,0,1
Train_1703_contour,0,0,0,1
Train_1703_cut,0,0,0,1
Train_1703_gaus,0,0,0,1
Train_1703_seg,0,0,0,1
Train_1704_contour,0,0,0,1
Train_1704_cut,0,0,0,1
Train_1704_gaus,0,0,0,1
Train_1704_seg,0,0,0,1
Train_1705_contour,0,0,0,1
Train_1705_cut,0,0,0,1
Train_1705_gaus,0,0,0,1
Train_1705_seg,0,0,0,1
Train_1706_contour,1,0,0,0
Train_1706_cut,1,0,0,0
Train_1706_gaus,1,0,0,0
Train_1706_seg,1,0,0,0
Train_1707_contour,0,0,1,0
Train_1707_cut,0,0,1,0
Train_1707_gaus,0,0,1,0
Train_1707_seg,0,0,1,0
Train_1708_contour,0,1,0,0
Train_1708_cut,0,1,0,0
Train_1708_gaus,0,1,0,0
Train_1708_seg,0,1,0,0
Train_1709_contour,0,0,1,0
Train_1709_cut,0,0,1,0
Train_1709_gaus,0,0,1,0
Train_1709_seg,0,0,1,0
Train_1710_contour,0,0,1,0
Train_1710_cut,0,0,1,0
Train_1710_gaus,0,0,1,0
Train_1710_seg,0,0,1,0
Train_1711_contour,0,0,0,1
Train_1711_cut,0,0,0,1
Train_1711_gaus,0,0,0,1
Train_1711_seg,0,0,0,1
Train_1712_contour,0,0,1,0
Train_1712_cut,0,0,1,0
Train_1712_gaus,0,0,1,0
Train_1712_seg,0,0,1,0
Train_1713_contour,0,0,0,1
Train_1713_cut,0,0,0,1
Train_1713_gaus,0,0,0,1
Train_1713_seg,0,0,0,1
Train_1714_contour,0,0,1,0
Train_1714_cut,0,0,1,0
Train_1714_gaus,0,0,1,0
Train_1714_seg,0,0,1,0
Train_1715_contour,0,0,0,1
Train_1715_cut,0,0,0,1
Train_1715_gaus,0,0,0,1
Train_1715_seg,0,0,0,1
Train_1716_contour,0,0,0,1
Train_1716_cut,0,0,0,1
Train_1716_gaus,0,0,0,1
Train_1716_seg,0,0,0,1
Train_1717_contour,0,0,0,1
Train_1717_cut,0,0,0,1
Train_1717_gaus,0,0,0,1
Train_1717_seg,0,0,0,1
Train_1718_contour,0,0,1,0
Train_1718_cut,0,0,1,0
Train_1718_gaus,0,0,1,0
Train_1718_seg,0,0,1,0
Train_1719_contour,0,0,0,1
Train_1719_cut,0,0,0,1
Train_1719_gaus,0,0,0,1
Train_1719_seg,0,0,0,1
Train_1720_contour,0,0,1,0
Train_1720_cut,0,0,1,0
Train_1720_gaus,0,0,1,0
Train_1720_seg,0,0,1,0
Train_1721_contour,0,0,0,1
Train_1721_cut,0,0,0,1
Train_1721_gaus,0,0,0,1
Train_1721_seg,0,0,0,1
Train_1722_contour,0,0,1,0
Train_1722_cut,0,0,1,0
Train_1722_gaus,0,0,1,0
Train_1722_seg,0,0,1,0
Train_1723_contour,1,0,0,0
Train_1723_cut,1,0,0,0
Train_1723_gaus,1,0,0,0
Train_1723_seg,1,0,0,0
Train_1724_contour,1,0,0,0
Train_1724_cut,1,0,0,0
Train_1724_gaus,1,0,0,0
Train_1724_seg,1,0,0,0
Train_1725_contour,0,0,1,0
Train_1725_cut,0,0,1,0
Train_1725_gaus,0,0,1,0
Train_1725_seg,0,0,1,0
Train_1726_contour,0,0,1,0
Train_1726_cut,0,0,1,0
Train_1726_gaus,0,0,1,0
Train_1726_seg,0,0,1,0
Train_1727_contour,0,0,0,1
Train_1727_cut,0,0,0,1
Train_1727_gaus,0,0,0,1
Train_1727_seg,0,0,0,1
Train_1728_contour,0,0,0,1
Train_1728_cut,0,0,0,1
Train_1728_gaus,0,0,0,1
Train_1728_seg,0,0,0,1
Train_1729_contour,0,0,1,0
Train_1729_cut,0,0,1,0
Train_1729_gaus,0,0,1,0
Train_1729_seg,0,0,1,0
Train_1730_contour,0,0,0,1
Train_1730_cut,0,0,0,1
Train_1730_gaus,0,0,0,1
Train_1730_seg,0,0,0,1
Train_1731_contour,1,0,0,0
Train_1731_cut,1,0,0,0
Train_1731_gaus,1,0,0,0
Train_1731_seg,1,0,0,0
Train_1732_contour,0,0,1,0
Train_1732_cut,0,0,1,0
Train_1732_gaus,0,0,1,0
Train_1732_seg,0,0,1,0
Train_1733_contour,1,0,0,0
Train_1733_cut,1,0,0,0
Train_1733_gaus,1,0,0,0
Train_1733_seg,1,0,0,0
Train_1734_contour,1,0,0,0
Train_1734_cut,1,0,0,0
